medium;painter;title;url;year;local_filename;year_unambiguous;Observer;SessionID;FlippedLR;Confidence;Estimates;Duration;Painting CenterXY;Painting size
Tempera, Pappelholz;Filippo Lippi;Hl. Hieronymus in der Einöde;https://upload.wikimedia.org/wikipedia/commons/a/a6/Fra_Filippo_Lippi_006.jpg;1455-1456;Fra_Filippo_Lippi_006.jpg;1456;KSC94w;;;;;;;
tempera on panel;Filippo Lippi;Marienkrönung;https://upload.wikimedia.org/wikipedia/commons/7/70/Fra_Filippo_Lippi_007.1.jpg;1441-1447;Fra_Filippo_Lippi_007.1.jpg;1447;KSC94w;;;;;;;
Holz;Filippo Lippi;Krönung Mariä;https://upload.wikimedia.org/wikipedia/commons/a/a5/Fra_Filippo_Lippi_007.2.jpg;1441-1447;Fra_Filippo_Lippi_007.2.jpg;1447;KSC94w;;;;;;;
Holz;Filippo Lippi;Krönung Mariä;https://upload.wikimedia.org/wikipedia/commons/5/5f/Fra_Filippo_Lippi_007.jpg;1441-1447;Fra_Filippo_Lippi_007.jpg;1447;KSC94w;;;;;;;
tempera on panel;Filippo Lippi;Zentrale Detail auf:;https://upload.wikimedia.org/wikipedia/commons/1/10/Fra_Filippo_Lippi_008.jpg;1431;Fra_Filippo_Lippi_008.jpg;1431;KSC94w;;;;;;;
Holz;Filippo Lippi;Maria mit Kind, Tondo;https://upload.wikimedia.org/wikipedia/commons/6/6c/Fra_Filippo_Lippi_010.jpg;1452;Fra_Filippo_Lippi_010.jpg;1452;KSC94w;;;;;;;
Tempera auf Holz;Filippo Lippi;Maria Verkündung mit Stiftern;https://upload.wikimedia.org/wikipedia/commons/f/f1/Fra_Filippo_Lippi_011.jpg;1455;Fra_Filippo_Lippi_011.jpg;1455;KSC94w;;;;;;;
Holz;Filippo Lippi;Verkündigung;https://upload.wikimedia.org/wikipedia/commons/5/5e/Fra_Filippo_Lippi_013.jpg;1449-1459;Fra_Filippo_Lippi_013.jpg;1459;KSC94w;;;;;;;
color on wood;Filippo Lippi;Verkündigung an Maria;https://upload.wikimedia.org/wikipedia/commons/6/68/Fra_Filippo_Lippi_014.jpg;1443;Fra_Filippo_Lippi_014.jpg;1443;KSC94w;;;;;;;
oil on canvas;Juan Sánchez Cotán;Stilleben mit Quitte, Kohl, Melone und Gurke;https://upload.wikimedia.org/wikipedia/commons/9/90/Fra_Juan_S%C3%A1nchez_Cot%C3%A1n_001.jpg;1600;Fra_Juan_S%C3%A1nchez_Cot%C3%A1n_001.jpg;1600;KSC94w;;;;;;;
color on canvas;Francesco Albani;Merkur und Apoll;https://upload.wikimedia.org/wikipedia/commons/c/c9/Francesco_Albani_001.jpg;1623-1625;Francesco_Albani_001.jpg;1625;KSC94w;;;;;;;
color on canvas;Francesco Albani;Date;https://upload.wikimedia.org/wikipedia/commons/1/11/Francesco_Albani_002.jpg;1620-1630;Francesco_Albani_002.jpg;1630;KSC94w;;;;;;;
Leinwand auf Holz;Francesco del Cossa;Der Herbst (Die Muse Polyhymnia);https://upload.wikimedia.org/wikipedia/commons/8/8a/Francesco_del_Cossa_001.jpg;1455-1460;Francesco_del_Cossa_001.jpg;1460;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: April[01]-Triumphzug der Venus, Übersicht;https://upload.wikimedia.org/wikipedia/commons/a/a5/Francesco_del_Cossa_002.jpg;1469-1470;Francesco_del_Cossa_002.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: April[02]-Triumphzug der Venus, Detail;https://upload.wikimedia.org/wikipedia/commons/2/26/Francesco_del_Cossa_003.jpg;1469-1470;Francesco_del_Cossa_003.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: April[03]-Triumphzug der Venus, Detail: Herzog Borso d'Este und der Hofnarr Scocola.;https://upload.wikimedia.org/wikipedia/commons/c/c7/Francesco_del_Cossa_004.jpg;1469-1470;Francesco_del_Cossa_004.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: April[04]-Triumphzug der Venus, Detail: Allegorie der Fruchtbarkeit;https://upload.wikimedia.org/wikipedia/commons/9/94/Francesco_del_Cossa_005.jpg;1469-1470;Francesco_del_Cossa_005.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;null;https://upload.wikimedia.org/wikipedia/commons/0/08/Francesco_del_Cossa_006.jpg;1469-1470;Francesco_del_Cossa_006.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: Mai-Triumphzug des Apoll, Detail;https://upload.wikimedia.org/wikipedia/commons/6/62/Francesco_del_Cossa_007.jpg;1469-1470;Francesco_del_Cossa_007.jpg;1470;KSC94w;;;;;;;
Fresko;Francesco del Cossa;Der März – Triumphzug der Minerva und Zeichen des Widder;https://upload.wikimedia.org/wikipedia/commons/f/f4/Francesco_del_Cossa_008.jpg;1470;Francesco_del_Cossa_008.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: März[02]-Triumphzug der Minerva, Detail;https://upload.wikimedia.org/wikipedia/commons/3/33/Francesco_del_Cossa_009.jpg;1469-1470;Francesco_del_Cossa_009.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: März[03]-Triumphzug der Minerva, Detail: Allegorie der Faulheit;https://upload.wikimedia.org/wikipedia/commons/c/cd/Francesco_del_Cossa_010.jpg;1469-1470;Francesco_del_Cossa_010.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: März[04]-Triumphzug der Minerva, Detail: Allegorie der Tüchtigkeit;https://upload.wikimedia.org/wikipedia/commons/a/a1/Francesco_del_Cossa_011.jpg;1469-1470;Francesco_del_Cossa_011.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: März[05]-Triumphzug der Minerva, Detail: Baumstutzer;https://upload.wikimedia.org/wikipedia/commons/9/97/Francesco_del_Cossa_012.jpg;1469-1470;Francesco_del_Cossa_012.jpg;1470;KSC94w;;;;;;;
fresco;Francesco del Cossa;Fresken mit den Monatsdarstellungen März, April, Mai im Palazzo Schifanoia, Szene: März[06]-Triumphzug der Minerva, Detail: Sternzeichen Widder und Allegorie des Frühlings.;https://upload.wikimedia.org/wikipedia/commons/9/91/Francesco_del_Cossa_013.jpg;1469-1470;Francesco_del_Cossa_013.jpg;1470;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, Aufsatz auf linken Flügel mit Hl. Petrus: Hl. Florian;https://upload.wikimedia.org/wikipedia/commons/2/27/Francesco_del_Cossa_014.jpg;1473;Francesco_del_Cossa_014.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, Aufsatz auf Mitteltafel mit Hl. Vinzenz Ferrer: Kreuzigung, Tondo;https://upload.wikimedia.org/wikipedia/commons/1/1f/Francesco_del_Cossa_015.jpg;1473;Francesco_del_Cossa_015.jpg;1473;KSC94w;;;;;;;
oil and tempera on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, Aufsatz auf rechten Flügel mit Hl. Johannes der Täufer: Hl. Lucia;https://upload.wikimedia.org/wikipedia/commons/a/ac/Francesco_del_Cossa_016.jpg;1473;Francesco_del_Cossa_016.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, linker Flügel: Hl. Petrus;https://upload.wikimedia.org/wikipedia/commons/8/80/Francesco_del_Cossa_017.jpg;1473;Francesco_del_Cossa_017.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, linker Flügel: Hl. Petrus, Detail;https://upload.wikimedia.org/wikipedia/commons/3/35/Francesco_del_Cossa_018.jpg;1473;Francesco_del_Cossa_018.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, Mitteltafel: Hl. Vinzenz Ferrer;https://upload.wikimedia.org/wikipedia/commons/3/3d/Francesco_del_Cossa_019.jpg;1473;Francesco_del_Cossa_019.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;St John the Baptist;https://upload.wikimedia.org/wikipedia/commons/9/97/Francesco_del_Cossa_020.jpg;1473;Francesco_del_Cossa_020.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, rechter Flügel: Hl. Johannes der Täufer, Detail;https://upload.wikimedia.org/wikipedia/commons/d/d2/Francesco_del_Cossa_021.jpg;1473;Francesco_del_Cossa_021.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, rechter Flügel: Hl. Johannes der Täufer, Detail;https://upload.wikimedia.org/wikipedia/commons/9/99/Francesco_del_Cossa_022.jpg;1473;Francesco_del_Cossa_022.jpg;1473;KSC94w;;;;;;;
oil on panel;Francesco del Cossa;Griffoni-Altar, ursprl. Griffonikapelle in der San Petronio in Bologna, rechter Flügel: Hl. Johannes der Täufer, Detail;https://upload.wikimedia.org/wikipedia/commons/4/40/Francesco_del_Cossa_023.jpg;1473;Francesco_del_Cossa_023.jpg;1473;KSC94w;;;;;;;
fresco;Francesco del Cossa;Madonna, Fragment;https://upload.wikimedia.org/wikipedia/commons/9/93/Francesco_del_Cossa_024.jpg;1472;Francesco_del_Cossa_024.jpg;1472;KSC94w;;;;;;;
Tempera auf Holz;Francesco del Cossa;Thronende Madonna, Hl. Petronius und Hl. Evangelist Johannes;https://upload.wikimedia.org/wikipedia/commons/0/0f/Francesco_del_Cossa_025.jpg;1474;Francesco_del_Cossa_025.jpg;1474;KSC94w;;;;;;;
tempera on wood;Cossa, Francesco del;Verkündigungsaltar;https://upload.wikimedia.org/wikipedia/commons/a/a2/Francesco_del_Cossa_026.jpg;1470;Francesco_del_Cossa_026.jpg;1470;KSC94w;;;;;;;
Holz;Francesco di Giorgio;Schachpartie, Fragment;https://upload.wikimedia.org/wikipedia/commons/2/2f/Francesco_di_Giorgio_Martini_001.jpg;1500;Francesco_di_Giorgio_Martini_001.jpg;1500;KSC94w;;;;;;;
color on wood;Francesco Pesellino;Maria mit Kind und sechs Heilige;https://upload.wikimedia.org/wikipedia/commons/f/f5/Francesco_di_Stefano_Pesellino_001.jpg;1450;Francesco_di_Stefano_Pesellino_001.jpg;1450;KSC94w;;;;;;;
tempera on panel;Francesco Pesellino;Sce3ne from the life of the Griseldis;https://upload.wikimedia.org/wikipedia/commons/8/8b/Francesco_di_Stefano_Pesellino_002.jpg;1450;Francesco_di_Stefano_Pesellino_002.jpg;1450;KSC94w;;;;;;;
color on wood;Francesco Raibolini;Taufe Christi;https://upload.wikimedia.org/wikipedia/commons/4/43/Francesco_Francia_001.jpg;1509;Francesco_Francia_001.jpg;1509;KSC94w;;;;;;;
Leinwand;Francesco Furini;Loth und seine Töchter;https://upload.wikimedia.org/wikipedia/commons/b/b8/Francesco_Furini_001.jpg;1640;Francesco_Furini_001.jpg;1640;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;L'Isola di San Giorgio;https://upload.wikimedia.org/wikipedia/commons/1/1a/Francesco_Guardi_-_L%27Isola_di_San_Giorgio.jpg;second half of 18;Francesco_Guardi_-_L%27Isola_di_San_Giorgio.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Santa Maria della Salute;https://upload.wikimedia.org/wikipedia/commons/8/8d/Francesco_Guardi_-_Santa_Maria_della_Salute_-_National_Gallery_of_Scotland.jpg;second half of 18;Francesco_Guardi_-_Santa_Maria_della_Salute_-_National_Gallery_of_Scotland.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Venice, The Grand Canal with San Geremia, Palazzo Labia, and the Entrance to the Cannaregio;https://upload.wikimedia.org/wikipedia/commons/6/6b/Francesco_Guardi_-_Venice%2C_The_Grand_Canal_with_San_Geremia%2C_Palazzo_Labia%2C_and_the_Entrance_to_the_Cannaregio_-_Baltimore_Museum_of_Art_%282%29.jpg;1750;Francesco_Guardi_-_Venice%2C_The_Grand_Canal_with_San_Geremia%2C_Palazzo_Labia%2C_and_the_Entrance_t.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Allegorie der Hoffnung;https://upload.wikimedia.org/wikipedia/commons/2/2d/Francesco_Guardi_002.jpg;1747;Francesco_Guardi_002.jpg;1747;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Ansicht von Venedig mit Sta. Maria della Salute und der Dogana;https://upload.wikimedia.org/wikipedia/commons/f/f0/Francesco_Guardi_003.jpg;1780;Francesco_Guardi_003.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Aufstieg eines Luftballons;https://upload.wikimedia.org/wikipedia/commons/5/51/Francesco_Guardi_004.jpg;1784;Francesco_Guardi_004.jpg;1784;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Blick von der Punta della Dogana in Richtung la Chiesa della Salute;https://upload.wikimedia.org/wikipedia/commons/d/dd/Francesco_Guardi_006.jpg;1780;Francesco_Guardi_006.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Blick von der Punta della Dogana in Richtung la Chiesa della Salute;https://upload.wikimedia.org/wikipedia/commons/e/e0/Francesco_Guardi_007.jpg;1780;Francesco_Guardi_007.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/c/c7/Francesco_Guardi_008.jpg;second half of 18;Francesco_Guardi_008.jpg;18;KSC94w;;;;;;;
oil on panel;Francesco Guardi;Capriccio mit Pyramide;https://upload.wikimedia.org/wikipedia/commons/0/09/Francesco_Guardi_009.jpg;1780;Francesco_Guardi_009.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Cappriccio mit venezianischen Motiven;https://upload.wikimedia.org/wikipedia/commons/2/24/Francesco_Guardi_010.jpg;second half of 18;Francesco_Guardi_010.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/5/5c/Francesco_Guardi_011.jpg;second half of 18;Francesco_Guardi_011.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/c/cf/Francesco_Guardi_012.jpg;second half of 18;Francesco_Guardi_012.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/b/bc/Francesco_Guardi_013.jpg;1750;Francesco_Guardi_013.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio an den Ufern der Lagune;https://upload.wikimedia.org/wikipedia/commons/e/e7/Francesco_Guardi_014.jpg;second half of 18;Francesco_Guardi_014.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/8/82/Francesco_Guardi_015.jpg;1750;Francesco_Guardi_015.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/b/b0/Francesco_Guardi_017.jpg;1750;Francesco_Guardi_017.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio, Szene: Kirche auf einer kleinen Insel der Lagune;https://upload.wikimedia.org/wikipedia/commons/7/7e/Francesco_Guardi_018.jpg;1770;Francesco_Guardi_018.jpg;1770;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/c/ce/Francesco_Guardi_019.jpg;1780-1790;Francesco_Guardi_019.jpg;1790;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Capriccio;https://upload.wikimedia.org/wikipedia/commons/c/cb/Francesco_Guardi_020.jpg;1780-1790;Francesco_Guardi_020.jpg;1790;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Der Bucintoro vor San Nicolò di Lido;https://upload.wikimedia.org/wikipedia/commons/0/0f/Francesco_Guardi_021.jpg;1780-1790;Francesco_Guardi_021.jpg;1790;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Campo de la Basilica dei santi Giovanni e Paolo;https://upload.wikimedia.org/wikipedia/commons/8/88/Francesco_Guardi_022.jpg;1760;Francesco_Guardi_022.jpg;1760;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Venice, The Grand Canal with San Geremia, Palazzo Labia, and the Entrance to the Cannaregio;https://upload.wikimedia.org/wikipedia/commons/1/13/Francesco_Guardi_024.jpg;1750;Francesco_Guardi_024.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Der Laubengang;https://upload.wikimedia.org/wikipedia/commons/e/e6/Francesco_Guardi_025.jpg;second half of 18;Francesco_Guardi_025.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Die Mole in Venedig mit der Buchhandlung, Blick Richtung Chiesa della Salute, Venedig;https://upload.wikimedia.org/wikipedia/commons/3/35/Francesco_Guardi_026.jpg;1750-1760;Francesco_Guardi_026.jpg;1760;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Dogenpalast in Venedig;https://upload.wikimedia.org/wikipedia/commons/f/fa/Francesco_Guardi_027.jpg;second half of 18;Francesco_Guardi_027.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Gemälde fin der Chiesa dell'Agnello Raffaele in Venedig zur Geschichte des Tobias, Szene:Tobias heilt seinen erblindeten Vater;https://upload.wikimedia.org/wikipedia/commons/4/4c/Francesco_Guardi_028.jpg;1752;Francesco_Guardi_028.jpg;1752;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Gemälde in der Chiesa dell'Agnello Raffaele in Venedig zur Geschichte des Tobias, Szene: Abreise des Tobias, Detail;https://upload.wikimedia.org/wikipedia/commons/3/36/Francesco_Guardi_029.jpg;1752;Francesco_Guardi_029.jpg;1752;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Gemälde in der Chiesa dell'Agnello Raffaele in Venedig zur Geschichte des Tobias, Szene:Tobias beim Fischen mit dem Erzenegel Raffael;https://upload.wikimedia.org/wikipedia/commons/7/76/Francesco_Guardi_030.jpg;1752;Francesco_Guardi_030.jpg;1752;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Gemälde in der Chiesa dell'Agnello Raffaele in Venedig zur Geschichte des Tobias, Szene: Tobias beim Fischen mit dem Erzenegel Raffael, Detail:Tobias mit dem Fisch;https://upload.wikimedia.org/wikipedia/commons/d/d7/Francesco_Guardi_031.jpg;1752;Francesco_Guardi_031.jpg;1752;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;It;https://upload.wikimedia.org/wikipedia/commons/e/e6/Francesco_Guardi_032.jpg;1775;Francesco_Guardi_032.jpg;1775;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Gemäldeserie »Le Solennità Dogali«, Szene: Der Empfang der Gesandten im Sala del Collegio des Dogenpalastes;https://upload.wikimedia.org/wikipedia/commons/b/bf/Francesco_Guardi_034.jpg;1775-1780;Francesco_Guardi_034.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Description;https://upload.wikimedia.org/wikipedia/commons/b/b2/Francesco_Guardi_035.jpg;1780;Francesco_Guardi_035.jpg;1780;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Heiliger in Verzückung;https://upload.wikimedia.org/wikipedia/commons/8/85/Francesco_Guardi_036.jpg;1738;Francesco_Guardi_036.jpg;1738;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Kreuzgang in Venedig;https://upload.wikimedia.org/wikipedia/commons/f/f6/Francesco_Guardi_037.jpg;second half of 18;Francesco_Guardi_037.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;La Fiera della Sensa in Piazza San Marco;https://upload.wikimedia.org/wikipedia/commons/0/04/Francesco_Guardi_039.jpg;second half of 18;Francesco_Guardi_039.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Landschaft mit Reiter (Der einsame Reiter);https://upload.wikimedia.org/wikipedia/commons/7/73/Francesco_Guardi_040.jpg;1750;Francesco_Guardi_040.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Laubengang am Ufer eines Flusses;https://upload.wikimedia.org/wikipedia/commons/e/e0/Francesco_Guardi_041.jpg;second half of 18;Francesco_Guardi_041.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Papst Pius VI. empfängt den Dogen;https://upload.wikimedia.org/wikipedia/commons/9/92/Francesco_Guardi_042.jpg;second half of 18;Francesco_Guardi_042.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Piazza San Marco a Venezia.;https://upload.wikimedia.org/wikipedia/commons/e/eb/Francesco_Guardi_043.jpg;1760-1770;Francesco_Guardi_043.jpg;1770;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Piazza San Marco;https://upload.wikimedia.org/wikipedia/commons/9/98/Francesco_Guardi_044.jpg;after 1776;Francesco_Guardi_044.jpg;1776;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Schiffe im Meeresgewitter;https://upload.wikimedia.org/wikipedia/commons/0/09/Francesco_Guardi_046.jpg;1765-1770;Francesco_Guardi_046.jpg;1770;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Segnender Hl. Nicolaus;https://upload.wikimedia.org/wikipedia/commons/c/cc/Francesco_Guardi_047.jpg;1745-1750;Francesco_Guardi_047.jpg;1750;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Veduta fantastica;https://upload.wikimedia.org/wikipedia/commons/0/08/Francesco_Guardi_048.jpg;second half of 18;Francesco_Guardi_048.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Vedute des Canale Grande zwischen Santa Lucia und der Scalzi;https://upload.wikimedia.org/wikipedia/commons/8/82/Francesco_Guardi_050.jpg;second half of 18;Francesco_Guardi_050.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Venezianische Vedute;https://upload.wikimedia.org/wikipedia/commons/a/a7/Francesco_Guardi_051.jpg;second half of 18;Francesco_Guardi_051.jpg;18;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Venezianisches Galakonzert;https://upload.wikimedia.org/wikipedia/commons/5/51/Francesco_Guardi_052.jpg;1782;Francesco_Guardi_052.jpg;1782;KSC94w;;;;;;;
oil on canvas;Francesco Guardi;Wunderrettung durch einen Dominikanerheiligen;https://upload.wikimedia.org/wikipedia/commons/c/c8/Francesco_Guardi_053.jpg;between 1760 and 1770;Francesco_Guardi_053.jpg;1770;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Aristoteles;https://upload.wikimedia.org/wikipedia/commons/c/cd/Francesco_Hayez_001.jpg;1811;Francesco_Hayez_001.jpg;1811;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Bad der Nymphen;https://upload.wikimedia.org/wikipedia/commons/1/11/Francesco_Hayez_002.jpg;1831;Francesco_Hayez_002.jpg;1831;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Bad der Nymphen, Detail;https://upload.wikimedia.org/wikipedia/commons/0/04/Francesco_Hayez_003.jpg;1831;Francesco_Hayez_003.jpg;1831;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Badende;https://upload.wikimedia.org/wikipedia/commons/a/aa/Francesco_Hayez_004.jpg;1832;Francesco_Hayez_004.jpg;1832;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Bathseba im Bade;https://upload.wikimedia.org/wikipedia/commons/9/90/Francesco_Hayez_005.jpg;1834;Francesco_Hayez_005.jpg;1834;KSC94w;;;;;;;
oil on canvas;Francesco Hayez;Mary Magdalene as a hermit;https://upload.wikimedia.org/wikipedia/commons/d/d6/Francesco_Hayez_006.jpg;1825;Francesco_Hayez_006.jpg;1825;KSC94w;;;;;;;
