imgname;title;painter;year;medium;image-URL;page-URL;OriginCountry
1880_HenriDeToulouseLautrec_PortraetDerMiss.jpg; Porträt der Miss May Belfort;Henri de Toulouse-Lautrec;circa 1880-1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/68/Henri_de_Toulouse-Lautrec_054.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_054.jpg;France
1895_HenriDeToulouseLautrec_PortraetDesOscar.jpg; Porträt des Oscar Wilde;Henri de Toulouse-Lautrec;1895;watercolor on cardboard;https://upload.wikimedia.org/wikipedia/commons/c/c5/Henri_de_Toulouse-Lautrec_055.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_055.jpg;France
1887_HenriDeToulouseLautrec_PortraetDesVincent.jpg; Porträt des Vincent van Gogh;Henri de Toulouse-Lautrec;1887;pastel on cardboard;https://upload.wikimedia.org/wikipedia/commons/d/d3/Henri_de_Toulouse-Lautrec_056.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_056.jpg;France
1892_ToulouseLautrecHenriDe_Français.jpg;Français :;Toulouse-Lautrec, Henri de;1892; Farblithographie plakat;https://upload.wikimedia.org/wikipedia/commons/b/bc/Henri_de_Toulouse-Lautrec_057.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_057.jpg;France
1896_ToulouseLautrecHenriDe_RuhendesModell.jpg; Ruhendes Modell;Toulouse-Lautrec, Henri de;1896;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d6/Henri_de_Toulouse-Lautrec_058.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_058.jpg;France
1882_HenriDeToulouseLautrec_SelbstportraetVor.jpg;Selbstporträt vor einem Spiegel;Henri de Toulouse-Lautrec;1882-1883;oil on cardboard;https://upload.wikimedia.org/wikipedia/commons/b/bb/Henri_de_Toulouse-Lautrec_059.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_059.jpg;France
1894_HenriDeToulouseLautrec_Français.jpg;Français :;Henri de Toulouse-Lautrec;1894;gouache on cardboard;https://upload.wikimedia.org/wikipedia/commons/4/47/Henri_de_Toulouse-Lautrec_060.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_060.jpg;France
1880_HenriDeToulouseLautrec_ZweiMaedchen.jpg;Zwei Mädchen;Henri de Toulouse-Lautrec;circa 1880-1890;pastel on cardboard;https://upload.wikimedia.org/wikipedia/commons/e/eb/Henri_de_Toulouse-Lautrec_061.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_061.jpg;France
1893_HenriDeToulouseLautrec_InTheBed.jpg;In the Bed;Henri de Toulouse-Lautrec;1893;oil on cardboard;https://upload.wikimedia.org/wikipedia/commons/7/74/Henri_de_Toulouse-Lautrec_062.jpg;https://commons.wikimedia.org/wiki/File:Henri_de_Toulouse-Lautrec_062.jpg;France
1900_HenriEdmondCross_ZypressenInCagnes.jpg; Zypressen in Cagnes;Henri-Edmond Cross;circa 1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/98/Henri_Edmond_Cross_001.jpg;https://commons.wikimedia.org/wiki/File:Henri_Edmond_Cross_001.jpg;France
1859_HenriFantinLatour_Selfportrait.jpg;Self-portrait;Henri Fantin-Latour;1859;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/49/Henri_Fantin-Latour_001.jpg;https://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_001.jpg;France
1865_HenriFantinLatour_StillebenMitBlumen.jpg;Stilleben mit Blumen und Früchten;Henri Fantin-Latour;1865;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/fe/Henri_Fantin-Latour_003.jpg;https://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_003.jpg;No information
1880_HenriFantinLatour_StillebenMit.jpg;Stilleben mit Pfirsischen;Henri Fantin-Latour;1880;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/4d/Henri_Fantin-Latour_004.jpg;https://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_004.jpg;France
1872_HenriFantinLatour_Tischecke.jpg; Tischecke;Henri Fantin-Latour;1872; Leinwand;https://upload.wikimedia.org/wikipedia/commons/2/23/Henri_Fantin-Latour_005.jpg;https://commons.wikimedia.org/wiki/File:Henri_Fantin-Latour_005.jpg;France
1900_HenryMoret_MoleDesHafensVon.jpg; Mole des Hafens von Audierne;Henry Moret; um 1900;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/f/fb/Henri_Moret_001.jpg;https://commons.wikimedia.org/wiki/File:Henri_Moret_001.jpg;France
1886_HenriRousseau_Français.jpg;Français :;Henri Rousseau;circa 1886;oil;https://upload.wikimedia.org/wikipedia/commons/a/a6/Henri_Rousseau_001.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_001.jpg;France
1908_HenriRousseau_BrueckeInSevres.jpg; Brücke in Sèvres;Henri Rousseau;1908;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/6/69/Henri_Rousseau_002.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_002.jpg;France
1894_HenriRousseau_DerKrieg.jpg; Der Krieg;Henri Rousseau;1894;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/8/82/Henri_Rousseau_004.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_004.jpg;France
1910_HenriRousseau_DerTraum.jpg; Der Traum;Henri Rousseau;1910; Leinwand;https://upload.wikimedia.org/wikipedia/commons/1/16/Henri_Rousseau_005.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_005.jpg;France
1909_HenriRousseau_DschungelAmAequator.jpg;Dschungel am Äquator;Henri Rousseau;1909;canvas;https://upload.wikimedia.org/wikipedia/commons/c/c0/Henri_Rousseau_006.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_006.jpg;France
1898_HenriRousseau_Malakoff.jpg;Malakoff;Henri Rousseau;1898;oil;https://upload.wikimedia.org/wikipedia/commons/f/f6/Henri_Rousseau_009.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_009.jpg;France
1907_HenriRousseau_Français.jpg;Français :;Henri Rousseau;1907; oil on canvas;https://upload.wikimedia.org/wikipedia/commons/3/3a/Henri_Rousseau_011.jpg;https://commons.wikimedia.org/wiki/File:Henri_Rousseau_011.jpg;France
1890_HenriDeToulouseLautrec_BallIm»Moulin.jpg; Ball im »Moulin Rouge«;Henri de Toulouse-Lautrec;1890;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/d/d5/HenriDeToulouse-Lautrec-AtTheMoulinRouge-TheDance-1889-90-VR.jpg;https://commons.wikimedia.org/wiki/File:HenriDeToulouse-Lautrec-AtTheMoulinRouge-TheDance-1889-90-VR.jpg;No information
1101_HenryWilliamBeechey001jpgFileUploadBot_Na.jpg;null;Henry_William_Beechey_001.jpg: File Upload Bot;16 November 2011, 10:15;null;https://upload.wikimedia.org/wikipedia/commons/c/c3/Henry_William_Beechey_001_d1.jpg;https://commons.wikimedia.org/wiki/File:Henry_William_Beechey_001_d1.jpg;No information
1818_BeecheyHenryWilliam_KopieEiner.jpg; Kopie einer Wandmalerei aus dem Grab des Sethos I.;Beechey, Henry William;circa 1818; Aquarell, Feder, Tusche;https://upload.wikimedia.org/wikipedia/commons/2/29/Henry_William_Beechey_001.jpg;https://commons.wikimedia.org/wiki/File:Henry_William_Beechey_001.jpg;No information
1816_HenryWilliamPickersgill_PortraetDesJames.jpg; Porträt des James Silk Buckingham und seiner Frau;Henry William Pickersgill;1816-1825;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/9/97/Henry_William_Pickersgill_001.jpg;https://commons.wikimedia.org/wiki/File:Henry_William_Pickersgill_001.jpg;No information
70_HerkulaneischerMeister_Medea.jpg; Medea.;Herkulaneischer Meister;circa 70-79; Wandmalerei;https://upload.wikimedia.org/wikipedia/commons/b/bb/Herkulaneischer_Meister_001.jpg;https://commons.wikimedia.org/wiki/File:Herkulaneischer_Meister_001.jpg;No information
5000_Picasa_PortraetEines.jpg; Porträt eines Mädchens, Tondo;Picasa;circa 50; Wandmalerei;https://upload.wikimedia.org/wikipedia/commons/e/e4/Herkulaneischer_Meister_002.jpg;https://commons.wikimedia.org/wiki/File:Herkulaneischer_Meister_002.jpg;Italy
1564_HermannTomRing_PortraetDerFamilie.jpg; Porträt der Familie Rietberg;Hermann tom Ring;1564;oil on panel;https://upload.wikimedia.org/wikipedia/commons/a/a9/Hermann_tom_Ring_001.jpg;https://commons.wikimedia.org/wiki/File:Hermann_tom_Ring_001.jpg;No information
1484_HermenRode_LukasaltarLinker.jpg; Lukasaltar, linker Flügel innen: Inspiration des Hl. Lukas;Hermen Rode;1484; Holz;https://upload.wikimedia.org/wikipedia/commons/6/64/Hermen_Rode_001.jpg;https://commons.wikimedia.org/wiki/File:Hermen_Rode_001.jpg;Germany
1658_AdriaenVanDeVelde_Nederlands.jpg;Nederlands:;Adriaen van de Velde;1658;oil on canvas;https://upload.wikimedia.org/wikipedia/commons/4/41/Het_Strand_van_Scheveningen%2C_Adriaen_van_de_Velde_%281658%29.jpg;https://commons.wikimedia.org/wiki/File:Het_Strand_van_Scheveningen,_Adriaen_van_de_Velde_1658.jpg;No information
1495_HieronymusBosch_SaintPeterAnd.jpg;Saint Peter and donor.;Hieronymus Bosch;between circa 1495 and circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/6/68/Hieronymus_Bosch_-_Adoration_of_the_Magi_-_left_panel_-_?.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_-_Adoration_of_the_Magi_-_left_panel_-_?.jpg;Netherlands
1495_HieronymusBosch_SaintPeterAnd.jpg;Saint Peter and donor;Hieronymus Bosch;circa 1495 1475-1499;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/c3/Hieronymus_Bosch_-_Adoration_of_the_Magi_-_left_panel_-_Prado.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_-_Adoration_of_the_Magi_-_left_panel_-_Prado.jpg;No information
1495_HieronymusBosch_TheTakingOfChrist.jpg;The Taking of Christ;Hieronymus Bosch;between 1495 and 1515;oil on panel;https://upload.wikimedia.org/wikipedia/commons/5/5d/Hieronymus_Bosch_001.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_001.jpg;No information
1505_HieronymusBosch_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius — Ausschnitt unten links;Hieronymus Bosch;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/7/77/Hieronymus_Bosch_002_-_Lower_left..jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_002_-_Lower_left..jpg;Great Britain
1505_HieronymusBosch_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius;Hieronymus Bosch;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/1/16/Hieronymus_Bosch_002.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_002.jpg;No information
1495_HieronymusBosch_VersuchungDesHl.jpg;Versuchung des Hl. Antonius;Hieronymus Bosch;1495-1515;oil on panel;https://upload.wikimedia.org/wikipedia/commons/a/a3/Hieronymus_Bosch_003.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_003.jpg;Netherlands
1505_HieronymusBosch_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius, ?;Hieronymus Bosch;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/f/f1/Hieronymus_Bosch_004.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_004.jpg;Netherlands
1495_HieronymusBosch_VersuchungDesHl.jpg;Versuchung des Hl. Antonius;Hieronymus Bosch;1495-1515;oil on panel;https://upload.wikimedia.org/wikipedia/commons/a/a7/Hieronymus_Bosch_005.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_005.jpg;Netherlands
1505_HieronymusBosch_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius, ?;Hieronymus Bosch;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/e/e8/Hieronymus_Bosch_006.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_006.jpg;Netherlands
1495_HieronymusBosch_TheTemptationOf.jpg;The Temptation of Saint Anthony;Hieronymus Bosch;between 1495 and 1515;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/c8/Hieronymus_Bosch_007.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_007.jpg;Netherlands
1505_BoschHieronymus_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius, ?; Bosch, Hieronymus;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/ca/Hieronymus_Bosch_008.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_008.jpg;Netherlands
1505_HieronymusBosch_Antoniusaltar.jpg; Antoniusaltar, Triptychon, Mitteltafel: Versuchung des Hl. Antonius, ?;Hieronymus Bosch;1505-1506;oil on panel;https://upload.wikimedia.org/wikipedia/commons/a/ac/Hieronymus_Bosch_009.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_009.jpg;Netherlands
1495_HieronymusBosch_ChristCarryingThe.jpg;Christ Carrying the Cross;Hieronymus Bosch;between 1495 and 1515;oil on panel;https://upload.wikimedia.org/wikipedia/commons/2/2a/Hieronymus_Bosch_010.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_010.jpg;No information
1488_HieronymusBosch_TheShipOfFools.jpg;The Ship of Fools;Hieronymus Bosch;between 1488 and 1510;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/1/12/Hieronymus_Bosch_011.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_011.jpg;Netherlands
1482_HieronymusBosch_SaintJerome.jpg;Saint Jerome;Hieronymus Bosch;circa 1482-1499;oil on panel;https://upload.wikimedia.org/wikipedia/commons/b/b9/Hieronymus_Bosch_012.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_012.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;1500-1505;oil on panel;https://upload.wikimedia.org/wikipedia/commons/0/03/Hieronymus_Bosch_014b.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_014b.jpg;No information
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/e/e3/Hieronymus_Bosch_014c.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_014c.jpg;No information
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights, ?;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/2/23/Hieronymus_Bosch_015.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_015.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights, ?;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/2/2f/Hieronymus_Bosch_016.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_016.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights ?;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/c6/Hieronymus_Bosch_017.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_017.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights ?;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/d/d9/Hieronymus_Bosch_018.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_018.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/2/2c/Hieronymus_Bosch_019.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_019.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/7/70/Hieronymus_Bosch_020.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_020.jpg;Netherlands
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/3/3f/Hieronymus_Bosch_023.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_023.jpg;No information
1500_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights - ?;Hieronymus Bosch;circa 1500;oil on panel;https://upload.wikimedia.org/wikipedia/commons/a/a2/Hieronymus_Bosch_026.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_026.jpg;Netherlands
1480_HieronymusBosch_Na.jpg;null;Hieronymus Bosch;between 1480 and 1505;null;https://upload.wikimedia.org/wikipedia/commons/3/38/Hieronymus_Bosch_039.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_039.jpg;Netherlands
TemplateOD mal sehen_HieronymusBosch_TheGardenOf.jpg;The Garden of Earthly Delights;Hieronymus Bosch;Template:OD;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/c8/Hieronymus_Bosch_042.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_042.jpg;Netherlands
1494_HieronymusBosch_ThePedlar.jpg;The Pedlar;Hieronymus Bosch;circa 1494-1516 1487-1516;oil on panel;https://upload.wikimedia.org/wikipedia/commons/c/cf/Hieronymus_Bosch_047.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_047.jpg;Netherlands
1487_HieronymusBosch_DerLandstreicher.jpg; Der Landstreicher Der verlorene Sohn, Tondo, ?;Hieronymus Bosch;1487-1516;oil on panel;https://upload.wikimedia.org/wikipedia/commons/1/1b/Hieronymus_Bosch_048.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_048.jpg;Netherlands
1510_HieronymusBosch_DerLandstreicher.jpg; Der Landstreicher Der verlorene Sohn, Tondo, ?;Hieronymus Bosch;circa 1510;oil on panel;https://upload.wikimedia.org/wikipedia/commons/b/b4/Hieronymus_Bosch_049.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_049.jpg;Netherlands
c mal sehen_HieronymusBosch_DeathAndTheMiser.jpg;Death and the Miser;Hieronymus Bosch;No information;oil on panel;https://upload.wikimedia.org/wikipedia/commons/b/b3/Hieronymus_Bosch_050.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_050.jpg;Netherlands
1496_HieronymusBosch_TheConjurer.jpg;The Conjurer;Hieronymus Bosch;between 1496 and 1520;oil on panel;https://upload.wikimedia.org/wikipedia/commons/4/49/Hieronymus_Bosch_051.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_051.jpg;Netherlands
1475_HieronymusBosch_DerZauberkuenstler.jpg; Der Zauberkünstler, ?;Hieronymus Bosch;1475-1480;oil on panel;https://upload.wikimedia.org/wikipedia/commons/4/43/Hieronymus_Bosch_052.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_052.jpg;Netherlands
1500_HieronymusBosch_ChristCarryingThe.jpg;Christ Carrying the Cross;Hieronymus Bosch;circa 1500;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/8/82/Hieronymus_Bosch_054.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_054.jpg;Netherlands
1510_HieronymusBosch_ChristCarryingThe.jpg;Christ Carrying the Cross;Hieronymus Bosch;from 1510 until 1535;oil on panel;https://upload.wikimedia.org/wikipedia/commons/1/16/Hieronymus_Bosch_056.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_056.jpg;Netherlands
1510_HieronymusBosch_ChristCarryingThe.jpg;Christ Carrying the Cross;Hieronymus Bosch;from 1510 until 1535;oil on panel;https://upload.wikimedia.org/wikipedia/commons/6/60/Hieronymus_Bosch_057.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_057.jpg;Netherlands
1479_HieronymusBosch_ChristCrownedWith.jpg;Christ Crowned with Thorns;Hieronymus Bosch;between 1479 and 1516;oil on oak panel;https://upload.wikimedia.org/wikipedia/commons/7/7e/Hieronymus_Bosch_059.jpg;https://commons.wikimedia.org/wiki/File:Hieronymus_Bosch_059.jpg;Netherlands
